Obs,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20
7.080244584,6.817097,5.2339272,6.1483736,6.87201,7.5829268,6.7689176,6.2097816,8.248849,8.354828,9.7744875,8.588961,7.898932,9.254077,9.09558,6.6535687,7.2202435,7.6944294,8.817672,8.633375,6.876535
7.294515144,6.768106,4.990632,6.114438,6.5713987,7.525386,6.6243544,5.950889,8.024666,8.148137,9.688682,8.514218,7.9386516,8.986139,8.488203,6.4240437,7.126226,7.447457,8.749717,8.513318,6.8322616
6.716916244,6.673615,4.7774744,5.919553,6.3394294,7.4648037,6.5093346,5.743009,7.8442535,7.9576526,9.601777,8.44369,7.944831,8.743375,8.0089245,6.2530556,7.060127,7.2247996,8.684755,8.396036,6.780869
6.018207897,6.497979,4.530892,5.72981,6.1335063,7.391264,6.3614035,5.5550013,7.6640673,7.778085,9.509668,8.370391,7.8111863,8.503277,7.554351,6.085367,6.992241,7.0220556,8.615985,8.259698,6.695182
5.89709845,6.349176,4.306296,5.618744,5.9356003,7.314509,6.1973314,5.375755,7.4838243,7.601596,9.414299,8.291885,7.685255,8.265129,7.1137934,5.9091444,6.9210596,6.8369355,8.541299,8.114614,6.612189
5.338131772,6.19876,4.071696,5.488263,5.7362933,7.222323,6.023581,5.2003293,7.3021045,7.422341,9.311849,8.204782,7.5718703,8.028424,6.6987453,5.722105,6.8474164,6.665834,8.457947,7.9532433,6.52185
4.974803432,6.0485187,3.8272212,5.3540683,5.5204387,7.120047,5.830013,5.0199137,7.103256,7.2323647,9.198157,8.101615,7.442106,7.7864804,6.3082724,5.5129876,6.765294,6.501261,8.359971,7.763477,6.4225473
4.667371759,5.950857,3.677604,5.2809553,5.3245797,7.043417,5.667412,4.8565464,6.922293,7.0468454,9.089031,8.0000515,7.341732,7.5589223,5.951433,5.3268285,6.6869006,6.3507395,8.266495,7.6094785,6.351668
4.713952315,5.8779488,3.5615509,5.19713,5.1584167,6.969978,5.5360246,4.713938,6.7673597,6.870064,8.983787,7.902627,7.280873,7.349128,5.6278973,5.1717834,6.6182284,6.215568,8.178263,7.4737306,6.2916064
4.89095843,5.946494,3.5260808,5.368569,5.030443,6.9100347,5.4481006,4.596947,6.6456046,6.7042933,8.885571,7.8090196,7.329342,7.16136,5.3457913,5.057495,6.566243,6.094969,8.09481,7.356269,6.2685394
4.89095843,6.1359487,3.6358614,5.388983,4.99843,6.8778105,5.4789643,4.544834,6.6002345,6.56627,8.805221,7.7268076,7.578283,7.023821,5.284149,5.0538034,6.560803,5.992158,8.026796,7.2879977,6.308454
4.96548732,6.0907555,3.6473517,5.050472,5.0418024,6.8372326,5.5223727,4.53614,6.568816,6.4693,8.731048,7.6539125,7.579614,6.90853,5.334406,5.117875,6.563617,5.9029403,7.971707,7.22197,6.2913737
4.350623975,5.9511786,3.5716903,4.9121633,5.0911064,6.784388,5.4984207,4.520921,6.4995856,6.399643,8.657393,7.582324,7.3880677,6.7831907,5.235027,5.1606455,6.5398054,5.8214927,7.917357,7.132659,6.229575
9.148421292,6.2698326,3.7289977,7.176789,5.174388,6.7727666,5.548606,4.528259,6.464506,6.3474326,8.604801,7.5168295,7.5830317,6.684326,5.2881618,5.237278,6.535185,5.7509017,7.8691554,7.0835032,6.289551
26.27143385,7.7112236,5.7164497,21.96339,5.5142293,6.9042535,6.058346,4.774836,6.6654954,6.3409348,8.666823,7.494091,8.851474,6.7497654,6.399392,5.648432,6.692412,5.70793,7.8714094,7.234595,6.71932
24.78085605,10.177735,10.721532,21.06298,6.302513,7.138736,7.1467276,6.2445807,7.1665616,6.4235926,9.279211,7.556089,10.5611105,7.2582603,8.604216,6.613769,7.0822835,5.7029757,7.9612746,7.6215096,7.3506355
11.45881689,10.202452,11.592795,10.250463,7.159867,7.2560534,7.8803973,7.743276,7.58156,6.5914793,9.325959,7.657878,10.602787,7.809779,10.240233,7.542954,7.429865,5.711452,8.079879,7.898736,7.4989433
10.0614002,8.995461,10.053702,5.6195245,7.6539187,7.2149706,7.838943,8.250164,7.672662,6.75777,9.1297245,7.7247205,9.488115,8.005544,10.603059,7.9023895,7.5411205,5.707662,8.143329,7.909731,7.2562466
9.232266294,7.9871273,8.551286,5.3073277,7.6932344,7.0776243,7.3532643,8.077154,7.5021367,6.8215795,8.97205,7.7023883,8.468301,7.934326,10.211494,7.701829,7.457597,5.6782026,8.106014,7.6981983,6.938219
8.403132388,7.2996044,7.4350657,5.2551694,7.4788504,6.990516,6.842867,7.6290803,7.223275,6.8102784,8.850934,7.6329074,7.8017626,7.7515464,9.529336,7.281023,7.284845,5.631103,8.028656,7.49,6.714887
7.816217377,6.881336,6.7021236,5.222424,7.247581,6.980804,6.536868,7.1612735,6.9724164,6.7986755,8.781889,7.5864882,7.476422,7.5668564,8.794078,6.938358,7.116456,5.58574,7.9837055,7.424197,6.6176834
7.275882922,6.7310514,6.2121196,5.7088194,7.0466595,6.9773955,6.381129,6.747022,6.7843037,6.788892,8.736279,7.5587544,7.4268837,7.405319,8.197072,6.6943865,6.9855175,5.5471277,7.957395,7.4041586,6.584351
6.651703465,6.7596693,5.946117,7.135928,6.94862,6.9943695,6.410777,6.447807,6.6985445,6.794335,8.70967,7.5462823,7.6507964,7.297151,7.9413385,6.6127143,6.9262867,5.5191507,7.948502,7.4273767,6.6259427
6.092736787,6.5525146,5.6131654,5.684603,6.905007,6.9872394,6.432291,6.221201,6.635829,6.8221207,8.677289,7.5385303,7.6023026,7.199466,7.722786,6.5928397,6.8867645,5.4974966,7.9453344,7.42928,6.5897455
5.692144001,6.3172665,5.265087,5.0529804,6.83201,6.959598,6.3553767,6.007301,6.5418034,6.8488803,8.636901,7.5227695,7.392261,7.07929,7.3593025,6.5204444,6.82803,5.476871,7.931249,7.388694,6.511563
5.552402332,6.338636,5.103186,6.5015903,6.7626586,6.9485593,6.320437,5.831596,6.472568,6.865566,8.602825,7.5021706,7.4379044,6.9708843,7.087943,6.4546914,6.786139,5.459806,7.911916,7.3602705,6.5058885
6.055472342,6.3672132,5.016481,6.4967256,6.7517405,6.9474983,6.3731403,5.718797,6.4534297,6.888717,8.57199,7.4841375,7.576924,6.892631,7.0230865,6.4616747,6.7792125,5.4487724,7.898921,7.3571424,6.525464
9.409272408,6.6111736,5.1630054,10.762048,6.7909346,6.9645557,6.467955,5.651969,6.46196,6.922822,8.550994,7.469294,7.7699404,6.83349,7.0660563,6.521097,6.7928677,5.442432,7.8923645,7.3685308,6.5866575
14.90577807,7.1929464,6.765676,12.428656,7.0006094,7.050851,6.8207245,5.7123923,6.6116867,6.9790134,8.561012,7.481332,8.460267,6.868894,7.6718774,6.7924423,6.9072056,5.450061,7.918426,7.4921002,6.816335
8.533557946,7.3202114,7.2957754,8.592663,7.2737927,7.1091766,7.1105337,5.818331,6.7647343,7.0612082,8.553018,7.5152564,8.606524,6.9215555,8.243099,7.1054935,7.032914,5.464035,7.961894,7.6128497,6.9035687
32.79271176,8.949101,9.225819,19.332628,7.587092,7.222206,7.4381022,6.1366262,6.932181,7.16147,8.735488,7.5643635,9.08533,7.0722027,8.837765,7.44753,7.1709986,5.486627,8.015701,7.764323,7.146918
97.8191686,11.951091,14.347868,22.764229,8.311182,7.482858,8.4971,8.050115,7.557387,7.3922296,9.652456,7.678083,10.946214,7.823964,10.611859,8.32625,7.55423,5.7477336,8.141735,8.170674,7.82612
21.98602266,11.760443,15.041015,11.395549,9.065795,7.5582967,9.260229,9.882104,8.293494,7.7789183,9.715717,7.803817,11.136603,8.541731,12.095639,9.14277,7.9186597,6.2539787,8.271719,8.420018,7.953584
17.9800948,10.103909,12.834278,5.8017,9.277071,7.458042,8.979918,10.349966,8.490901,8.008492,9.386054,7.835591,9.743311,8.759682,12.277111,9.177717,7.9830804,6.6162763,8.289041,8.288748,7.5809526
15.27842252,9.369304,11.3581085,9.080209,9.246889,7.491477,8.586756,10.089185,8.413592,8.146947,9.253801,7.8598523,9.022882,8.732343,11.844604,8.974779,7.909771,6.8223944,8.306171,8.250239,7.4748693
24.03556714,9.629299,11.648362,12.370273,9.335476,7.6057596,8.657083,9.7018585,8.408776,8.266382,9.247481,7.919207,9.424183,8.743943,11.78998,9.016761,7.9249616,6.9481816,8.37034,8.390762,7.651601
23.0107949,10.232889,12.400764,15.131212,9.524082,7.7292104,8.88133,9.444443,8.494241,8.389775,9.321384,8.004906,9.82953,8.855932,11.98187,9.212815,8.000288,7.1058297,8.463399,8.574047,7.8324566
28.22781722,11.089587,13.912848,15.165503,9.866588,7.888246,9.330699,9.819668,8.864137,8.526513,9.594149,8.122073,10.560989,9.178066,12.586646,9.607979,8.178864,7.443999,8.586526,8.830992,8.11966
14.25365028,10.47355,13.336399,9.052323,10.115689,7.8999333,9.464914,9.994176,9.127051,8.647831,9.527751,8.223928,10.3087845,9.398603,12.918694,9.840446,8.302829,7.767034,8.683061,8.9303,8.055607
12.48358914,9.216336,11.4692,5.927036,9.956605,7.787342,8.983593,9.644551,9.019013,8.66397,9.398315,8.235172,9.196006,9.334322,12.506492,9.540934,8.2218685,7.929466,8.67513,8.745783,7.7006364
11.08617244,8.287968,9.943301,5.721251,9.599228,7.715182,8.423684,9.079716,8.724677,8.637403,9.322532,8.222214,8.339054,9.129636,11.70155,9.060141,8.033954,7.9629607,8.64819,8.589649,7.435739
9.875077973,7.5610304,8.631828,5.581425,9.058814,7.561859,7.826344,8.422885,8.332386,8.525618,9.22601,8.152366,7.7567787,8.847055,10.786098,8.425853,7.793156,7.900449,8.564188,8.327808,7.1524816
9.688755747,7.0598183,7.6268873,5.503749,8.45272,7.459165,7.3134565,7.7807226,7.9245358,8.354834,9.124354,8.053635,7.382787,8.543508,9.889969,7.7846746,7.546771,7.775008,8.45954,8.090602,6.952883
9.502433521,6.8450284,6.9751983,5.594545,7.949799,7.4423394,7.0240283,7.2496085,7.6018033,8.189971,9.058849,7.987908,7.3039274,8.281132,9.083388,7.3184085,7.355891,7.6242,8.395457,8.006897,6.8931503
12.01778357,6.758186,6.5308146,5.533454,7.589313,7.4328504,6.913568,6.849418,7.389051,8.045764,9.012442,7.950421,7.4361553,8.074281,8.485608,7.0374627,7.2420607,7.4669175,8.360067,7.9833283,6.8856745
7.862797933,6.5183125,6.0422897,5.256449,7.292181,7.371685,6.7887917,6.521382,7.208149,7.9112797,8.95316,7.913089,7.3684506,7.8798685,7.994807,6.812865,7.1535153,7.305702,8.3213625,7.9107947,6.8012996
6.949819026,6.198364,5.4621544,5.047861,6.940605,7.245537,6.529193,6.184655,6.978124,7.742883,8.85833,7.8368545,7.114431,7.6509852,7.478217,6.4990125,7.0390196,7.1320863,8.239616,7.7170978,6.637438
6.437432905,6.050119,5.0601482,5.087426,6.582678,7.1595283,6.277925,5.870081,6.7410636,7.553889,8.761646,7.7409616,6.9641128,7.4175434,6.973849,6.1759176,6.918859,6.9539614,8.142928,7.534939,6.5354342
7.424940702,6.166584,4.9548984,5.7697487,6.3549137,7.150037,6.215794,5.65873,6.598976,7.39517,8.70208,7.671434,7.1270857,7.2423415,6.652191,6.0104036,6.853352,6.7918034,8.081072,7.4824347,6.56344
9.316111295,6.4155655,4.9826064,8.406996,6.3007097,7.166529,6.331489,5.565422,6.5704494,7.2876067,8.671123,7.6313467,7.4873304,7.136801,6.6618776,6.0361543,6.8607516,6.652194,8.0537405,7.5024953,6.6554394
15.37158364,7.7948513,6.852491,19.433762,6.4953275,7.279191,6.748618,5.6742373,6.711098,7.2445154,8.734551,7.627911,8.494154,7.1584516,7.2473,6.343653,6.988108,6.541551,8.06972,7.6404586,6.99412
21.42705598,10.651022,11.882723,21.449516,7.1880703,7.5348287,7.8436923,6.998451,7.2787747,7.2951155,9.382263,7.708478,10.528608,7.686578,9.070588,7.249579,7.394934,6.6169095,8.177407,8.04927,7.686936
9.101840735,10.666407,12.7873955,10.733332,7.9584737,7.607144,8.578422,8.488019,7.9368534,7.439496,9.478025,7.813542,10.751447,8.263046,10.595962,8.116151,7.782287,6.9205365,8.295882,8.302498,7.827741
8.365867943,9.270612,10.945928,5.616792,8.214776,7.456445,8.314379,8.895032,8.109771,7.498252,9.199164,7.818784,9.417465,8.415835,10.887688,8.213933,7.8686366,7.12134,8.288909,8.134763,7.4549723
8.049120159,8.215681,9.318434,5.341164,8.064169,7.3067183,7.703701,8.624389,7.94122,7.451798,9.0019,7.746116,8.2837,8.301896,10.456047,7.837141,7.7462573,7.188839,8.203256,7.8586283,7.1168118
7.648527373,7.4280367,8.037233,5.2107143,7.704917,7.16613,7.099754,8.088578,7.626319,7.338226,8.855043,7.6346703,7.5166454,8.077673,9.754063,7.296823,7.530698,7.1649375,8.087767,7.587868,6.839288
7.11750903,6.833937,7.0208364,5.08589,7.257857,7.0337253,6.584864,7.485367,7.264089,7.183687,8.728121,7.505699,6.995206,7.8141594,8.989177,6.7393756,7.2853217,7.079967,7.962973,7.3377776,6.60916
6.661019576,6.380121,6.2070913,4.9645953,6.793863,6.9086547,6.1633806,6.904037,6.9025764,7.0060816,8.6097,7.370516,6.6275973,7.5430884,8.251174,6.2273703,7.0427985,6.95574,7.837315,7.1082454,6.41593
6.307007347,6.028117,5.5496874,4.8467026,6.3520684,6.7901697,5.8206644,6.3800817,6.5631766,6.817573,8.495577,7.234951,6.355881,7.278198,7.5743556,5.782004,6.818204,6.807811,7.7140923,6.8970594,6.251478
5.97162734,5.750133,5.0139236,4.7321115,5.951858,6.67761,5.5402327,5.923162,6.2536707,6.626319,8.384194,7.101845,6.144201,7.025017,6.967593,5.4051013,6.616898,6.647154,7.5944395,6.701993,6.109524
5.654879556,5.5576286,4.6128073,4.648738,5.6261992,6.61963,5.3425584,5.5402813,5.9874363,6.451182,8.286946,6.9871306,5.9924445,6.7922626,6.429999,5.1211452,6.4465284,6.484369,7.494677,6.56939,6.0255184
5.580350666,5.470044,4.369688,4.623103,5.4486437,6.6401725,5.2951136,5.251665,5.8049192,6.3358,8.231004,6.93536,5.959344,6.601862,5.959884,5.0010867,6.332054,6.3361936,7.4564266,6.5865526,6.0324907
5.477873442,5.3946557,4.1784735,4.5234413,5.365132,6.643979,5.301849,5.034888,5.68843,6.2586794,8.185717,6.9185944,5.9834485,6.442996,5.549156,4.9649253,6.264426,6.2050385,7.442562,6.623999,6.0350275
4.863010096,5.2617054,3.9534793,4.3945866,5.294364,6.599949,5.2606792,4.8496957,5.5858536,6.1908574,8.127497,6.9005103,5.9288936,6.288678,5.184035,4.915952,6.209351,6.084969,7.4174724,6.601918,5.98479
4.518313978,5.121844,3.700712,4.2898436,5.1819224,6.505415,5.1475616,4.6690364,5.4572988,6.1037765,8.044441,6.8468027,5.8418307,6.121623,4.852763,4.8059306,6.144075,5.964603,7.3534617,6.479056,5.892773
4.285411196,4.9989715,3.4821372,4.1914663,5.042638,6.4123983,5.013694,4.4979415,5.3130527,5.999531,7.949529,6.766658,5.7438335,5.950351,4.5518236,4.6650963,6.0702753,5.8437424,7.2672863,6.332432,5.8045945
4.061824525,4.8891406,3.2962341,4.095922,4.896417,6.3226304,4.884198,4.341735,5.166161,5.8855133,7.851365,6.6728773,5.6416464,5.782325,4.278614,4.5194054,5.9926906,5.7247477,7.173043,6.1888013,5.7223597
3.922082855,4.789152,3.1372929,4.0030146,4.754667,6.235843,4.765008,4.201508,5.0228505,5.7669263,7.753039,6.572586,5.537815,5.6205916,4.0301266,4.380553,5.9140253,5.6091394,7.0766735,6.0518236,5.644975
3.707812296,4.696688,3.0007107,3.9126644,4.623364,6.1517997,4.656446,4.0764623,4.8857903,5.6473675,7.655661,6.469719,5.433773,5.4661994,3.8034444,4.2530117,5.8357625,5.4978404,6.980636,5.921523,5.5715694
3.838237854,4.7307696,2.9481068,4.0129814,4.5196276,6.102056,4.5902286,3.9748428,4.7762413,5.5326424,7.568313,6.373816,5.436724,5.3287115,3.5990326,4.1584973,5.7711773,5.394542,6.8932962,5.830352,5.549169
6.167265677,5.2319903,3.2068067,4.829766,4.5478106,6.146329,4.742443,3.9627655,4.7979307,5.4509654,7.5268183,6.3172526,5.9615865,5.2623687,3.494363,4.232511,5.790039,5.3147388,6.8482695,5.882906,5.7167115
5.952995118,5.884226,3.7362528,8.827013,4.8739495,6.256389,5.2548246,4.1287847,5.02049,5.4556704,7.535809,6.315968,6.88728,5.3238773,3.9922616,4.6591215,5.9525504,5.2674675,6.87091,6.0772457,6.0182695
4.611475091,5.872195,4.1345234,5.8908443,5.3324823,6.321422,5.6728663,4.3419285,5.2443743,5.5438294,7.531523,6.346756,6.992202,5.40449,4.5895395,5.167418,6.11861,5.2394867,6.9297204,6.2399135,6.108406
4.17361786,5.5007644,3.9352782,3.893583,5.6657043,6.297474,5.7440333,4.456917,5.3249016,5.64863,7.502425,6.3666024,6.501037,5.409961,4.746876,5.444989,6.1809554,5.2134356,6.963861,6.2684116,6.0079274
3.726444518,5.1755757,3.6536973,3.7443597,5.7770796,6.2350473,5.5839095,4.448996,5.2735214,5.7020698,7.446147,6.3436775,6.0351815,5.3400702,4.6193233,5.4408402,6.1492033,5.1777244,6.940384,6.181078,5.8722725
3.428328957,4.937938,3.4770555,3.68193,5.7883253,6.1952767,5.422915,4.40065,5.180724,5.7326126,7.394674,6.3120275,5.7284927,5.250035,4.3830605,5.346304,6.080246,5.1412168,6.9084673,6.122565,5.7787642
3.260638953,4.722807,3.2531593,3.5987537,5.685463,6.1072664,5.2242827,4.309453,5.047661,5.7178006,7.323275,6.2527223,5.5038643,5.1355495,4.110658,5.1557684,5.9855375,5.0968337,6.8456116,6.0004654,5.6586046
3.16747784,4.549137,3.0658727,3.5202067,5.5092754,6.020652,5.024929,4.196649,4.8939667,5.6636486,7.240399,6.1722574,5.3261924,5.008776,3.8381987,4.9212494,5.878372,5.044732,6.7634044,5.861491,5.5499315
3.01842006,4.406165,2.9135506,3.443896,5.303575,5.937178,4.8467927,4.08043,4.7377005,5.5837126,7.154256,6.0814157,5.179,4.880499,3.5820432,4.685908,5.7695017,4.9878297,6.674346,5.7270617,5.453127
2.906626724,4.2857037,2.7883668,3.3696501,5.094253,5.856579,4.6919847,3.9689963,4.587229,5.4877214,7.067799,5.9861116,5.0513983,4.755362,3.3476498,4.46825,5.664215,4.9282093,6.5836873,5.5998435,5.365725
2.887994502,4.181833,2.684378,3.2974074,4.895683,5.778616,4.557557,3.865573,4.445915,5.3825984,6.982091,5.8895397,4.9366016,4.635211,3.1355872,4.2745094,5.5647216,4.8673396,6.493581,5.479591,5.2857957
2.813465611,4.09027,2.5970888,3.227109,4.7149878,5.7030797,4.43986,3.7709816,4.3146195,5.2732058,6.897503,5.793386,4.830406,4.520628,2.9443963,4.1051054,5.471571,4.8062425,6.404864,5.365681,5.2118416
2.701672276,4.0079165,2.5230758,3.1586986,4.5548553,5.6297817,4.335681,3.6849446,4.19302,5.162904,6.814155,5.698504,4.7302046,4.4116364,2.7719266,3.9579506,5.3844824,4.745615,6.3178186,5.257509,5.142703
2.617827274,3.9325259,2.4597104,3.0921206,4.4153743,5.558556,4.242437,3.6067345,4.080295,5.0539565,6.732076,5.605294,4.634375,4.3080244,2.6159348,3.8300974,5.3028135,4.6859183,6.2324986,5.1545386,5.0774784
2.58987894,3.8624709,2.4049568,3.027322,4.295207,5.4892535,4.158109,3.5354905,3.9754703,4.947837,6.651262,5.513916,4.5419044,4.209492,2.4743326,3.7185202,5.225816,4.627445,6.148867,5.0563016,5.0154686
2.552614495,3.7965684,2.3572264,2.9642508,4.192329,5.421743,4.0811286,3.4703631,3.8775842,4.8454475,6.5716953,5.4244013,4.452154,4.115715,2.3452733,3.6204515,5.152765,4.5703683,6.0668554,4.962389,4.9561286
2.51535005,3.7339582,2.3152676,2.9028566,4.104478,5.355905,4.010273,3.4105754,3.7857592,4.74729,6.493356,5.3367205,4.3647184,4.0263743,2.2271633,3.5334985,5.0830183,4.514775,5.9863873,4.872442,4.899034
2.478085605,3.6740122,2.2780857,2.843091,4.029412,5.291634,3.944581,3.3554423,3.699226,4.653582,6.4162235,5.250818,4.279334,3.9411676,2.1186438,3.4556568,5.016035,4.4606943,5.907388,4.786146,4.843852
2.422188937,3.6162705,2.244884,2.7849064,3.9650538,5.228836,3.8832927,3.304371,3.6173255,4.5643477,6.340275,5.166625,4.1958265,3.859814,2.0185618,3.385276,4.951373,4.408117,5.8297896,4.7032237,4.7903237
2.37560838,3.5603955,2.2150178,2.728257,3.909554,5.1674256,3.8257976,3.256853,3.5395005,4.4794817,6.265489,5.0840755,4.114076,3.7820537,1.9259415,3.3210123,4.8886805,4.357005,5.7535286,4.623429,4.7382445
2.310395601,3.5061364,2.1879628,2.673098,3.8613133,5.107326,3.7716022,3.2124538,3.4652812,4.398796,6.191845,5.003104,4.0339985,3.7076478,1.8399538,3.2617772,4.8276796,4.3073063,5.6785483,4.5465426,4.687453
2.329027824,3.453307,2.163288,2.619387,3.8189764,5.0484686,3.7203012,3.1708016,3.3942747,4.3220544,6.119322,4.9236526,3.9555283,3.6363766,1.7598941,3.206692,4.7681546,4.258958,5.6047974,4.4723706,4.6378207
2.673723942,3.4017665,2.140638,2.567081,3.7814116,4.9907913,3.671559,3.1315787,3.32615,4.2489944,6.0478997,4.8456664,3.8786156,3.5680385,1.6851605,3.155049,4.7099385,4.2118926,5.53223,4.4007382,4.5892463
2.701672276,3.470578,2.1835384,2.7489755,3.7607534,4.9467506,3.6531177,3.1010711,3.2779448,4.1811843,5.9834194,4.771222,3.9051175,3.5129654,1.6178497,3.1159904,4.6621423,4.1682286,5.465382,4.3445115,4.574639
3.139529506,3.6098986,2.3315246,2.7465398,3.810535,4.925578,3.7321765,3.107303,3.29629,4.133175,5.9354215,4.7086616,4.0927944,3.502342,1.5658156,3.129224,4.6504836,4.1359196,5.42141,4.330639,4.60755
2.533982272,3.6508842,2.4328976,2.7020879,3.9103296,4.9033113,3.8170526,3.14063,3.32808,4.1132812,5.8972626,4.655506,4.1260567,3.5072224,1.5222845,3.177388,4.6462708,4.1119857,5.3930407,4.321111,4.610604
3.773025075,3.7751038,2.6040456,2.8084495,4.0651026,4.8959737,3.939933,3.2055633,3.3812106,4.1226563,5.8771305,4.6120753,4.2368693,3.5332813,1.488983,3.2706773,4.6557493,4.0958405,5.3778353,4.3313255,4.644457
3.027736171,3.9667583,2.8357215,2.9421468,4.2937384,4.906881,4.1285067,3.3065205,3.4678724,4.1681314,5.8723493,4.581234,4.428221,3.5902593,1.4677701,3.4320037,4.6878777,4.0880513,5.3788896,4.3706403,4.710405
5.496505664,4.2585435,3.1305633,3.545406,4.610726,4.9446096,4.4039316,3.450218,3.6012833,4.2513437,5.8840804,4.567839,4.725709,3.685722,1.6206228,3.6739066,4.7528996,4.0898447,5.4018965,4.451409,4.824066
6.418800682,4.639716,3.501693,8.418816,5.015665,5.016387,4.767411,3.650207,3.793649,4.369542,5.9148197,4.5787582,5.1282473,3.8260758,2.2921352,4.00643,4.8613076,4.102974,5.451584,4.5869503,4.9925013
7.601946817,4.832904,4.071903,6.8754086,5.4740915,5.099961,5.142832,3.8919008,4.0145187,4.5203204,5.949959,4.6161766,5.3911915,3.9931638,3.189939,4.39801,4.994745,4.1264358,5.5205293,4.756033,5.137402
3.800973408,4.572982,4.01542,3.6213286,5.826894,5.1104174,5.284882,4.0677037,4.1421695,4.673924,5.954393,4.6535053,5.131926,4.100973,3.7420425,4.6633153,5.0715404,4.148739,5.5721965,4.841514,5.104651
